2025-10-15 00:09:28.135 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:35.686 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:38.239 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:44.475 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:48.186 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:09:55.578 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:00.791 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:04.530 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:08.188 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:13.159 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:18.119 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:24.465 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:28.316 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:33.201 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:38.201 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:43.191 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:49.401 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:54.755 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:10:58.286 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:04.350 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:08.544 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:14.476 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:18.255 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:24.399 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:29.398 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:33.224 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:40.669 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:45.553 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:49.691 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:53.403 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:11:59.394 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:12:05.568 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:12:08.132 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:12:13.248 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:12:18.156 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
